name,batchNumber,expiryDate,chemical_stability,contamination_level,ph_level,sterility_index,temperature_exposure,moisture_content
Levothyroxine,BATCH2596,2026-04-09,0.22193059872569537,0.3638652669380988,7.981231036874073,0.7984000908600974,0.9801873190794816,0.6515015728185483
Atorvastatin,BATCH2597,2025-03-13,0.5636744571703871,0.4300909204834253,4.037790843912443,0.13539265537351897,0.25344708806339705,0.13191885736100123
Lisinopril,BATCH2598,2025-06-24,0.47776550872131374,0.3952797569859915,6.327403733631767,0.6872982021459031,0.9549924399717868,0.28813585395828684
Omeprazole,BATCH2599,2026-11-11,0.4879694693132983,0.9526257372873879,7.763723457077701,0.6058511373295761,0.865789450565377,0.8633100482460474
Amoxicillin,BATCH2600,2026-04-12,0.49591294805346553,0.44275776552354196,7.482779934898928,0.7011965165777209,0.20713964986954955,0.36935411586104394
Ibuprofen,BATCH2601,2026-03-07,0.8873983656312013,0.5560766453740094,5.216317187136259,0.6212256845024997,0.356345067981095,0.4298847680535529
Lisinopril,BATCH2602,2025-07-13,0.8276960690797848,0.7511469476810475,6.1879083555690215,0.5625473854127689,0.7108418745497712,0.8414248401997596
Metformin,BATCH2603,2026-01-31,0.6480914631120099,0.7278339490166563,5.645481415218146,0.9262682485713679,0.19970487237209922,0.43265654302012724
Paracetamol,BATCH2604,2025-04-11,0.7306625888222503,0.5871349210276231,4.733277915585237,0.3486575685122081,0.5947994681353147,0.8515115527906408
Clopidogrel,BATCH2605,2025-11-05,0.09066250426470131,0.8622237032641981,3.722110505290265,0.18468763471151406,0.5394590577145678,0.07873472940774737
Omeprazole,BATCH2606,2025-11-15,0.7567921334106853,0.6279394958514195,7.016971153381388,0.7954061289844874,0.2989553411478604,0.6941645025301453
Omeprazole,BATCH2607,2024-05-17,0.5118564540309662,0.8760112589147134,3.452208438645348,0.1296914631884889,0.30752810532702934,0.07237920881712359
Simvastatin,BATCH2608,2025-07-31,0.3518601863207212,0.3097380930766787,6.048136906782208,0.6797226118628134,0.5211451878939343,0.7921123552656343
Ibuprofen,BATCH2609,2025-12-10,0.18278811764123576,0.14070344014420225,5.97184586255328,0.5495602021462219,0.3068509076180181,0.5566958460360031
Aspirin,BATCH2610,2024-08-15,0.1214483508343922,0.8213252519837765,4.674121692827415,0.0012833632293802744,0.18845214861045523,0.5603137969608964
Ciprofloxacin,BATCH2611,2024-10-07,0.09264140122188697,0.38869272889516027,3.6770427874911245,0.23986224997704475,0.7756251099693375,0.38292144817467855
Ciprofloxacin,BATCH2612,2025-11-14,0.20370636614572873,0.6545737259248279,6.998185636652949,0.49590390893029557,0.5859439811999579,0.9043029464671749
Omeprazole,BATCH2613,2026-04-07,0.07863660505785457,0.7399380845048974,5.30962206058661,0.32971492659406554,0.44325968014175576,0.5140040003087026
Paracetamol,BATCH2614,2025-03-06,0.746010130320395,0.33344337067297647,6.626364457389763,0.4268917759394214,0.18943510893151683,0.2678327694854928
Atorvastatin,BATCH2615,2026-11-29,0.2861834130706527,0.5101117546843387,3.0824290102666776,0.6012700380527325,0.5984218229888232,0.8258885716969497
Simvastatin,BATCH2616,2024-10-28,0.40030340558540867,0.895977249988109,3.372515821385116,0.7308255232194122,0.6323205238374069,0.9486520797592339
Atorvastatin,BATCH2617,2025-06-16,0.8315804031250887,0.8809953028860872,3.8792384226380996,0.1512074551819279,0.48495806494679117,0.24986823408175446
Amoxicillin,BATCH2618,2026-02-07,0.15892462169836113,0.7518635067376368,3.5691904194415627,0.2829125241038287,0.3790120185641388,0.6092117997961818
Diazepam,BATCH2619,2025-03-19,0.8438143287244021,0.7651121366240674,3.958533854808689,0.6364904838812335,0.8685742647705685,0.5926860714939773
Lisinopril,BATCH2620,2026-11-22,0.6575633330227737,0.8987076045905187,6.432440341280753,0.5884406657754074,0.7077617091653158,0.6135239447315148
Omeprazole,BATCH2621,2024-09-16,0.37492803887437287,0.738969063417017,3.2349853625609395,0.7368481729005812,0.3626097186997856,0.568591416109549
Omeprazole,BATCH2622,2026-01-08,0.16191685241430004,0.3461895057104605,3.189328060535252,0.6405099265283413,0.5971595445448863,0.1091755588977565
Clopidogrel,BATCH2623,2026-03-06,0.13691806247386684,0.12957485284361847,3.1582605124177734,0.330150530054244,0.24139382382884836,0.418361732139236
Losartan,BATCH2624,2024-03-10,0.36873862877535457,0.4276652589749899,6.488245623037656,0.4992358301696753,0.021355266288629455,0.9858585164117956
Aspirin,BATCH2625,2026-09-09,0.18332487408214354,0.09646998169513957,5.680677361975947,0.884741773903565,0.8701588313003494,0.09732167901401477
Metformin,BATCH2626,2025-04-25,0.304324781651511,0.12461306922088053,4.851212058344441,0.18608978141864896,0.8207001375001968,0.6729384995109374
Levothyroxine,BATCH2627,2024-01-24,0.10030801042875831,0.9506703719082039,6.378039540547656,0.376744792095566,0.643009163950614,0.8953563095566485
Losartan,BATCH2628,2026-08-22,0.615258000611864,0.6791280909964649,5.768021361240751,0.8417288008284116,0.8132004960324267,0.20865113940759833
Diazepam,BATCH2629,2026-01-15,0.18801231110611427,0.8530926134655962,3.036674202880315,0.36419422039623794,0.7830143827735123,0.8043953941814179
Losartan,BATCH2630,2026-04-24,0.7688956974693457,0.6464702013407557,7.192748724810243,0.41222513574859243,0.8616536679106154,0.2493569470225227
Simvastatin,BATCH2631,2024-11-20,0.2572662274640735,0.4243546281160704,4.7509219159570275,0.31922284374276866,0.8929453849691806,0.040075128030616206
Levothyroxine,BATCH2632,2026-03-08,0.8080777503712766,0.03490719463696693,4.997806316144925,0.899525527538609,0.8206152114675056,0.5259208542022882
Omeprazole,BATCH2633,2024-01-18,0.23038788691457435,0.956278666605287,6.911449774800607,0.6633412371603278,0.8532312242497659,0.713764962723128
Paracetamol,BATCH2634,2024-02-13,0.7352982355162336,0.08022314733205542,3.9354540786480134,0.20877893004199166,0.5066788376012784,0.2049715227667193
Ciprofloxacin,BATCH2635,2024-06-03,0.36642094564393746,0.6140614353596343,3.050359277222787,0.7496342094018279,0.7109273620548299,0.07972546109318264
Amoxicillin,BATCH2636,2026-05-16,0.6039639951445579,0.11118117961321022,7.544191723649527,0.038515592306683555,0.33991417933806894,0.5579235921147162
Atorvastatin,BATCH2637,2026-07-10,0.08672872360565151,0.29130620180367267,5.527391277709364,0.3964085032994238,0.8625205558695518,0.15624420452836627
Clopidogrel,BATCH2638,2026-01-12,0.5204822126365446,0.1939592827258068,4.7476356504985695,0.9097697571435039,0.8600047298652383,0.19247206415671717
Simvastatin,BATCH2639,2024-08-12,0.19125349996696006,0.558179746007288,7.095227898097703,0.6897854510302293,0.07548105422152705,0.7064214697574734
Paracetamol,BATCH2640,2024-08-04,0.5120042158865752,0.8882045916708791,3.1314745659761534,0.7930957330756554,0.3535496488703674,0.6159859298394896
Omeprazole,BATCH2641,2024-01-31,0.18429117434184222,0.639266084719739,4.011454105693411,0.9313151266480221,0.1797303550786526,0.9475032572233303
Metformin,BATCH2642,2026-12-18,0.4652346641324023,0.667546139311198,3.776440312374431,0.7745515596827182,0.14444193638454517,0.3301816469121198
Amoxicillin,BATCH2643,2026-06-16,0.15508977922067396,0.9098421812511696,6.68915342128035,0.08858397687915753,0.42074384608039267,0.22224654501528127
Simvastatin,BATCH2644,2026-07-23,0.25895394184758097,0.7519309756913943,4.560433753414832,0.23064237038358604,0.6294047831991556,0.6591824253453579
Omeprazole,BATCH2645,2025-03-20,0.615324988728662,0.8672962780201924,6.864533727697608,0.49999424478791854,0.35028853431879187,0.9722775328673571
Clopidogrel,BATCH2646,2025-06-13,0.9778276053496351,0.4222281709412667,3.2073822196879753,0.013857788769549129,0.3161228195716342,0.5579441631452834
Ciprofloxacin,BATCH2647,2026-01-07,0.47672552997237333,0.8667027743943989,6.040577889000792,0.6245974810193547,0.10351301618436386,0.3008783130401146
Omeprazole,BATCH2648,2026-05-23,0.7028150079790273,0.649402774680186,4.591103621867791,0.6572446464869295,0.38909059130058404,0.9113650496380719
Ciprofloxacin,BATCH2649,2025-07-19,0.5624534374921565,0.14425170491392475,3.93459967629153,0.696448461207293,0.4762679297793358,0.6142918817822831
Simvastatin,BATCH2650,2024-03-16,0.5234400375797159,0.04832538328339542,7.083824962088794,0.5557247985992598,0.40471893156917865,0.22060118700964068
Ciprofloxacin,BATCH2651,2025-06-30,0.11146898699785862,0.25159406954892655,5.061250617982835,0.4523793051846341,0.683283479215524,0.9501193731124635
Paracetamol,BATCH2652,2024-09-23,0.18708253216151544,0.3845661523384243,5.8581479860505485,0.8555481733362581,0.29527654911518886,0.28028028927399407
Paracetamol,BATCH2653,2024-11-12,0.888904842770939,0.8391921874200482,3.1654192188977106,0.7673327172862495,0.7188822239833089,0.8994989038466427
Atorvastatin,BATCH2654,2024-01-25,0.4396560992897131,0.7438321114550437,6.958122586392151,0.6123584171610206,0.8839416124838955,0.6184405056496642
Simvastatin,BATCH2655,2024-06-08,0.6336158527555514,0.9558219705288484,4.434412727693633,0.04601369277340395,0.595327895984854,0.5076209047495324
Atorvastatin,BATCH2656,2025-08-18,0.5518215710792105,0.5635830507590409,6.467030688857676,0.6939289757355889,0.3947908806855008,0.3392414966380685
Simvastatin,BATCH2657,2026-06-18,0.40993826057367305,0.7502642350919146,6.802372923930472,0.5581609891572474,0.18789595543314422,0.12766339009982078
Omeprazole,BATCH2658,2025-05-16,0.41842571548038454,0.2825305513901985,3.5855812873642163,0.6934892468921299,0.9330994898993445,0.25236438287361873
Omeprazole,BATCH2659,2026-10-09,0.5776917556132392,0.682782113966354,4.47950281987282,0.311409789017833,0.7543370585744151,0.3376984669806271
Metformin,BATCH2660,2025-12-03,0.18408471140195642,0.7090896905109233,6.617200409948229,0.7769854614054164,0.2539767036393968,0.2958498030689987
Simvastatin,BATCH2661,2024-01-01,0.4178960882417123,0.8499311751353656,4.160887737222371,0.417937247750532,0.15912843778735702,0.08259373466836448
Clopidogrel,BATCH2662,2026-01-10,0.47462679093260207,0.5410394757663329,7.240869760272736,0.8944684772079234,0.05881711076947347,0.5839836553413187
Diazepam,BATCH2663,2024-11-15,0.985869912492318,0.6525150961192252,4.559867654415749,0.10401041358786844,0.1986474477341282,0.48042781145466174
Amoxicillin,BATCH2664,2025-01-16,0.3838820308214318,0.21101832200384985,5.011651037832895,0.4845492814815663,0.7350514679711639,0.11539824369507025
Ibuprofen,BATCH2665,2026-06-16,0.6623499510868255,0.7393914992251869,3.4987167361440443,0.20573767568502932,0.633238255851231,0.4692154180094842
Levothyroxine,BATCH2666,2025-12-17,0.18054472483514478,0.8400276054137339,3.7383755930468876,0.45346984692896775,0.967762284486431,0.08817490802597007
Ibuprofen,BATCH2667,2024-11-02,0.11220731273870817,0.5978003687245522,4.377108141207824,0.35376424335848755,0.3287512479308046,0.9322140384685592
Omeprazole,BATCH2668,2025-01-25,0.8779649133011688,0.12451771775045621,3.244544141247254,0.8034341226188426,0.7887341903180215,0.2664879606940939
Omeprazole,BATCH2669,2026-09-16,0.7441981572854022,0.3197287827488236,3.9651613987308227,0.16716928771566397,0.1292543649747335,0.7275761044901777
Ciprofloxacin,BATCH2670,2024-10-24,0.35162432321484055,0.4807595045011771,5.044715133330673,0.5987176354765825,0.5669568707576272,0.25873679080072426
Amoxicillin,BATCH2671,2024-08-20,0.5293491027523676,0.6803907674888059,4.899811234336245,0.40648445576967507,0.47212286439555023,0.4797678141606597
Losartan,BATCH2672,2024-09-27,0.17895697522924664,0.3271238367865732,3.993471899134957,0.5180751517114502,0.8398174550668566,0.9339335904820611
Diazepam,BATCH2673,2026-12-19,0.7218022792818172,0.841888140825723,3.4022534192672556,0.7144034889436188,0.7045871994503695,0.8729702632622156
Paracetamol,BATCH2674,2025-11-07,0.11681406248306703,0.3780718934517496,4.590739174170288,0.3571011836255238,0.20237222641877234,0.7810918954156354
Lisinopril,BATCH2675,2025-12-06,0.7691814040941418,0.052407984467491175,6.726733037996585,0.3670529098305496,0.9840456195566991,0.7922892886629659
Aspirin,BATCH2676,2024-08-21,0.5694946847564872,0.7960544725031367,5.550497860881102,0.07680267760329285,0.8249119128427506,0.825227453276295
Metformin,BATCH2677,2026-04-24,0.3149080035824265,0.6477809378159308,7.734019871099639,0.5519482732595816,0.3610840848693055,0.7452095222574686
Ciprofloxacin,BATCH2678,2025-05-05,0.8694456363583839,0.8039369297833907,3.699431638718546,0.4169042473729109,0.827769952236583,0.8978870945742878
Ciprofloxacin,BATCH2679,2025-05-17,0.9867682768219116,0.35540091513422456,4.036589723268584,0.8122892449385953,0.9573415360486557,0.35673291688767217
Clopidogrel,BATCH2680,2026-06-08,0.29163164613775605,0.02745389023111937,4.401497668194985,0.4392641938439559,0.8913791200882084,0.5308663825687719
Ciprofloxacin,BATCH2681,2025-08-14,0.8159338421066359,0.08301539442124964,3.065009499065206,0.9707972100770854,0.5606478928279369,0.6499501078531748
Paracetamol,BATCH2682,2026-01-15,0.7626580005576346,0.12068277289381894,7.716902392284406,0.17178552045807272,0.5813763496381822,0.20581793213450983
Paracetamol,BATCH2683,2025-03-03,0.759830615050386,0.8070961023741446,5.22681915721484,0.2670613756850432,0.1155327915833751,0.5082305465295439
Aspirin,BATCH2684,2025-11-27,0.9593738309098259,0.30842040681655575,5.4082473861557805,0.3919135180009481,0.17305946180667037,0.13283855294959376
Levothyroxine,BATCH2685,2025-10-07,0.5122862376868927,0.997919524328238,3.789287132492942,0.17042085075530022,0.9827825521879521,0.6155242726928953
Simvastatin,BATCH2686,2026-01-01,0.690459638528822,0.7608045125319164,7.363488450537832,0.9723170595093332,0.772092269433181,0.10664507492179942
Losartan,BATCH2687,2026-03-10,0.8326834954445139,0.6051434035593295,6.463161183215344,0.6409603994553769,0.03525193267761614,0.5083194756973739
Amoxicillin,BATCH2688,2024-12-29,0.5055596227908751,0.9837832178764605,5.156804937619551,0.011199028888210005,0.5520673702986849,0.4670300316766801
Ciprofloxacin,BATCH2689,2024-07-20,0.5073596426714057,0.32314609643335274,7.389857483230472,0.5785098945317099,0.3518438948163839,0.12067303792928961
Ibuprofen,BATCH2690,2026-05-31,0.35272201636398376,0.17395941342995944,7.527288691321579,0.7812490988233312,0.3183978193804316,0.44494239716370926
Atorvastatin,BATCH2691,2024-05-25,0.7917844271857774,0.7399002399548021,3.2474027051902934,0.051300087594203014,0.5610377561259865,0.6810287451557137
Clopidogrel,BATCH2692,2026-04-15,0.7018859907012788,0.28530254500174523,3.5966229485643897,0.5779231708099227,0.32694930523893234,0.5987670026509588
Clopidogrel,BATCH2693,2025-09-30,0.4785829045259974,0.9614265587860896,3.1381414967815076,0.37431191618373627,0.2590389995556678,0.4634666107027477
Levothyroxine,BATCH2694,2024-05-14,0.44836982452879987,0.9881886191276692,5.90865123549132,0.5814768335421024,0.9384377477572047,0.3712956418456666
Ibuprofen,BATCH2695,2025-09-17,0.11896016101066272,0.9271403510751002,4.08971930088118,0.25260593868100445,0.04945863301005564,0.06681442301845161
Omeprazole,BATCH2696,2024-03-04,0.05617608948699474,0.9453141452804493,7.224640417664961,0.6660165520133082,0.44180929312308326,0.9563385638606577
Ibuprofen,BATCH2697,2025-05-05,0.5524492682052512,0.6194982692421964,5.329569302587942,0.6713327756305846,0.5160742448561508,0.4086806520815372
Diazepam,BATCH2698,2024-02-10,0.4466182097340195,0.6951974630729436,7.188548731970636,0.5395054822435531,0.4455522703907705,0.4223124203321175
Omeprazole,BATCH2699,2026-10-23,0.806234921906676,0.10330369619496746,5.778026117310981,0.9237537989606601,0.6606787256840756,0.13705939108972867
Lisinopril,BATCH2700,2026-07-01,0.5655213534917655,0.765419658131402,6.9808389859084,0.9094794906351927,0.03541925872875601,0.5373415317900067
Omeprazole,BATCH2701,2026-09-01,0.9398707412131142,0.21004272944612548,4.859275040986187,0.04753469240206032,0.8861484572608006,0.9794287871568363
Atorvastatin,BATCH2702,2025-01-02,0.2363337589179486,0.8419227991073389,7.726969202732196,0.2898938662071422,0.5052101148378094,0.2604952241926928
Omeprazole,BATCH2703,2026-07-06,0.9906428233657878,0.9619165024048913,6.335793612312556,0.3642588640690526,0.5581377072641572,0.3202028597770681
Clopidogrel,BATCH2704,2026-10-24,0.333023234596501,0.2202538528738186,5.977452721989696,0.05526847304737692,0.46814337425574726,0.2438523675536086
Ibuprofen,BATCH2705,2024-08-31,0.6603027748946406,0.08725080642956509,4.761783419120958,0.5236374027289701,0.45006343623394657,0.867919728821962
Lisinopril,BATCH2706,2026-06-20,0.5267610279358187,0.48905123787521093,7.685919894522383,0.024581634722607548,0.19483241139540522,0.4804578346313268
Simvastatin,BATCH2707,2024-06-14,0.3915975811867869,0.793633878228826,4.688672001138386,0.6780687786196153,0.509351551984859,0.8252882535411491
Metformin,BATCH2708,2026-11-15,0.18234372410217425,0.7729337682440877,7.179297176130531,0.0026884588992512892,0.4271337617319136,0.8515859752781522
Amoxicillin,BATCH2709,2026-11-06,0.1780924438796011,0.6998503206000184,5.021541079641695,0.03193659352528555,0.47343825474830875,0.7515987744208894
Lisinopril,BATCH2710,2025-12-28,0.7259305360092856,0.8224890303323937,6.8359200075079745,0.8337531729116299,0.02369257190282344,0.2684337305386494
Levothyroxine,BATCH2711,2025-04-27,0.40875931382749575,0.18323846906920113,7.559389577903666,0.2526093218053628,0.13958454735796674,0.04491106436711349
Diazepam,BATCH2712,2025-06-26,0.9632330754262955,0.6554183803070865,5.328035584803741,0.08122893820059152,0.7655395903718948,0.15185649163192183
Amoxicillin,BATCH2713,2026-07-19,0.35936606218102113,0.6096225227386733,5.630676061200493,0.3994665315692747,0.4249129429390992,0.6999801512093761
Ibuprofen,BATCH2714,2025-02-03,0.9843475356605648,0.16189740652209625,4.651714529663927,0.05094871160295811,0.7454779395260516,0.743144635737753
Losartan,BATCH2715,2025-09-10,0.24515209376549957,0.4202827999321622,3.273478363875876,0.7504101738471726,0.1794001484820277,0.7687129394127196
Simvastatin,BATCH2716,2026-05-28,0.14767366691950085,0.854004422116452,6.262405989908601,0.49414726748212556,0.7012282022213956,0.25152959787685825
Lisinopril,BATCH2717,2024-04-10,0.34694124684680927,0.9720837860076783,3.598212622695278,0.5519324794053464,0.2962205315971714,0.16150565181692877
Atorvastatin,BATCH2718,2026-05-29,0.8913055499571595,0.6687758758015783,4.770294643478219,0.7530121960309741,0.7080704120484386,0.923830883080844
Ibuprofen,BATCH2719,2026-04-09,0.5457593472705204,0.922721631566382,4.747469549282048,0.7844584879981271,0.09591591240883501,0.6675694759455904
Ciprofloxacin,BATCH2720,2026-01-28,0.17886760064034762,0.14072873827758317,3.7550190973728728,0.13625845443163476,0.3403050553161351,0.7445431736492587
Paracetamol,BATCH2721,2024-06-11,0.2423740971238903,0.9753099203865178,6.333551579571024,0.2802796187484059,0.12816285028459165,0.10296585580216071
Lisinopril,BATCH2722,2025-05-16,0.34569762904208506,0.04317143418890634,3.872996654093461,0.17566611679453226,0.6333477657178295,0.4183342446672525
Atorvastatin,BATCH2723,2025-06-30,0.6106584009220725,0.5319866807363904,6.891681745898723,0.05403867876762769,0.3986720882414149,0.07267481778813643
Diazepam,BATCH2724,2025-01-15,0.3657599928837396,0.2980982461761109,4.246395357502758,0.5375173918518408,0.0835341573398365,0.6611742090449123
Metformin,BATCH2725,2026-05-19,0.7597013779848609,0.8157700157169613,4.436437430145573,0.24979958854249373,0.5311022956095777,0.49446469654073805
Ciprofloxacin,BATCH2726,2026-06-23,0.6354788783760318,0.2253681957765356,4.718641510266655,0.15398098265368632,0.034648029818260984,0.45694928061961
Omeprazole,BATCH2727,2026-09-28,0.8801325504856731,0.021414736365807405,3.7637628044262783,0.5101472681979476,0.8202928885116822,0.9038782620473558
Metformin,BATCH2728,2025-08-31,0.525913735041396,0.42046336464383127,5.171322433118589,0.634015035128972,0.938962838542808,0.7427174182231112
Omeprazole,BATCH2729,2024-11-02,0.3646175933960144,0.07346691768978036,3.401625621116149,0.7721022749282821,0.8119700816552272,0.9646106957542753
Ibuprofen,BATCH2730,2024-02-24,0.996457989413044,0.29719164349587157,5.135580423490898,0.017493420857195074,0.9519907768088002,0.055806662427603605
Paracetamol,BATCH2731,2026-09-09,0.38785165571698793,0.6473102147500313,4.699560662170297,0.526284558577656,0.8981405860310323,0.619520777161262
Lisinopril,BATCH2732,2024-11-28,0.45717250779148644,0.3017561448504003,4.691327236050487,0.26707107599928115,0.8959810972450629,0.6339150185512176
Lisinopril,BATCH2733,2024-05-06,0.818670864090184,0.2533352950480203,6.303371259226617,0.9915907316789047,0.2529857276593719,0.03627770449762442
Losartan,BATCH2734,2025-12-05,0.13420442219843798,0.16394070643963618,6.845114372391256,0.1569366843622626,0.2388571417222619,0.7892102273248811
Clopidogrel,BATCH2735,2024-08-30,0.4171656007555889,0.1438205513436732,4.7799926112763025,0.4378457666947734,0.8113288775626547,0.1620787360357276
Losartan,BATCH2736,2025-08-22,0.13142458876636975,0.5305987994496051,4.3100734602999164,0.9700263224197827,0.49647082582867796,0.7042593104307941
Levothyroxine,BATCH2737,2025-05-17,0.18234057333912002,0.6846919527140367,5.471747173615052,0.21309719444357955,0.9428894269498015,0.04744570188521217
Ibuprofen,BATCH2738,2025-08-26,0.054408784223106584,0.45820587367827925,6.938595377373333,0.8068975887664962,0.8982861292372781,0.6175505710501328
Ibuprofen,BATCH2739,2024-10-29,0.059067077953256455,0.132367068057372,6.222864756600293,0.2430393760362225,0.8942464665618952,0.5255729887561613
Paracetamol,BATCH2740,2024-08-22,0.4112734950277093,0.651278736526311,3.1900067388781226,0.07526363481636189,0.33285853472618826,0.48844417991234984
Losartan,BATCH2741,2026-11-27,0.8187056147003874,0.5615506793384217,5.399647618726052,0.042755185522017514,0.1415732063619451,0.37299871203691315
Atorvastatin,BATCH2742,2024-05-18,0.6076541425621085,0.3874627007127926,7.954825318212715,0.9487387748275703,0.6811644479764108,0.4260355599913944
Omeprazole,BATCH2743,2024-07-13,0.6531683419307612,0.33674640835475345,4.765637638404412,0.21289340481729502,0.44617103699829136,0.48212533485049214
Atorvastatin,BATCH2744,2025-10-08,0.5432867757056422,0.19132136223864057,5.203584006972639,0.2919549869387694,0.9346030459720875,0.30471261531282384
Paracetamol,BATCH2745,2024-01-01,0.8288034869620308,0.15483646424314235,4.437033657093689,0.9669099304824472,0.8553232881000528,0.9359359723104678
Simvastatin,BATCH2746,2025-07-14,0.8863597889268655,0.3453839775240124,5.4884734479591355,0.657391194927529,0.929540746519026,0.9653515553852156
Clopidogrel,BATCH2747,2025-12-13,0.8572536917381065,0.05121481286242071,3.8046066128452174,0.4881269534703614,0.5721875991807333,0.3069037841676475
Atorvastatin,BATCH2748,2025-02-16,0.821525500512887,0.44226113867329425,4.235068199778803,0.4354216577161356,0.5309654704869078,0.7809048217019368
Omeprazole,BATCH2749,2025-06-21,0.22357741988511964,0.6055581899920865,6.558681541993874,0.04856425182131563,0.8486127281015974,0.7541026293032856
Levothyroxine,BATCH2750,2025-03-04,0.6141824140969601,0.9422377325399618,3.691433968432017,0.8389448238513177,0.5167711329123722,0.8768265799337561
Amoxicillin,BATCH2751,2024-08-22,0.6030550362934517,0.6295698618449597,7.630718818204804,0.7620361211967013,0.9010285542340261,0.013807315868713076
Paracetamol,BATCH2752,2024-12-14,0.551546803560259,0.6278352863873408,4.539802042489769,0.09069753682281767,0.04408408157183414,0.34473681480340834
Paracetamol,BATCH2753,2025-01-30,0.5067721498319276,0.38067065754756957,5.8751254845932,0.3534571601910754,0.3652015969077533,0.1535379312532143
Aspirin,BATCH2754,2025-02-19,0.13471195332706432,0.1419839847182404,4.60915338783254,0.885409916824533,0.8364853024262316,0.3969496703345453
Omeprazole,BATCH2755,2026-07-04,0.14705507221091085,0.4524682767232838,5.390153878874042,0.23644143538925677,0.21785111646019006,0.5798718221273715
Levothyroxine,BATCH2756,2026-12-10,0.9071674919185923,0.6026895558768388,7.519006640240013,0.6112338296640725,0.404977296982976,0.9097604267931939
Ciprofloxacin,BATCH2757,2024-03-21,0.6486771171651388,0.726793260689246,3.3428864092356214,0.48793590491573624,0.019942174495078423,0.8412178993633477
Ciprofloxacin,BATCH2758,2024-02-05,0.299201353773106,0.8278259061564766,7.281713133537039,0.8185217136282507,0.30870093138903876,0.5040321472995397
Omeprazole,BATCH2759,2026-12-26,0.3153353697527834,0.2633688111474403,5.78786843377544,0.03605350411235375,0.32545160098336096,0.03326710290727368
Losartan,BATCH2760,2025-10-02,0.6296850900661985,0.2488078744756086,6.325356293436858,0.8161470881619715,0.7352203440924548,0.3078846840630959
Levothyroxine,BATCH2761,2026-05-31,0.43658822590387897,0.5696468644734729,3.2794353339683258,0.13571917204354111,0.6805592094545524,0.11554398383879529
Simvastatin,BATCH2762,2026-01-26,0.46925796243583984,0.5703550313030851,6.8069955865921985,0.015072512900597745,0.4505078576648135,0.6541267359828155
Ibuprofen,BATCH2763,2025-09-14,0.10761749100674807,0.22576831873574657,3.6388920735524333,0.5955007988268423,0.7312181250122127,0.6984738973589801
Ibuprofen,BATCH2764,2025-04-12,0.18180222775425753,0.5916005572477604,7.824105898950305,0.25864108389371165,0.4340516089947886,0.6523144232436032
Metformin,BATCH2765,2024-12-21,0.4236829052354794,0.35242006147465094,6.996436381233228,0.7092773389412785,0.44026466979351037,0.2819697986605403
Omeprazole,BATCH2766,2025-12-09,0.71470209893803,0.6429217696898466,5.464339894192076,0.46978317664896285,0.6490988476778548,0.9203136322906829
Omeprazole,BATCH2767,2026-10-16,0.0956241182199175,0.29813426653547964,7.620834786150431,0.6055240404175403,0.7256542655109284,0.5926211840681785
Paracetamol,BATCH2768,2026-06-20,0.367829903189529,0.5963688741508607,3.845366410823607,0.6897063280925747,0.8484352755075018,0.6012761881025395
Omeprazole,BATCH2769,2025-11-03,0.7103183543377901,0.7706269408245539,7.9583198193918845,0.9269279235234786,0.7538885092467883,0.8174017418807806
Omeprazole,BATCH2770,2025-03-14,0.8024482509277767,0.9803571879449186,6.584095225053732,0.8231103726667675,0.6736119914732362,0.07855221511944264
Diazepam,BATCH2771,2025-06-14,0.23070966889054767,0.9119573759070397,3.491889568096213,0.4951120045694293,0.5658627160040797,0.21751172890744147
Omeprazole,BATCH2772,2024-05-06,0.7449127752987843,0.5085033598541777,5.6829575206908425,0.4380158818846287,0.31502753091562397,0.5936856447375749
Ciprofloxacin,BATCH2773,2024-07-23,0.957641109375078,0.4934655924844419,6.554381842311992,0.6546760846161122,0.26847300098264537,0.6143284752452317
Diazepam,BATCH2774,2024-01-29,0.9114715425916259,0.4433230058763913,6.065111308391265,0.7335341222147587,0.8448184913080984,0.47209779101923416
Omeprazole,BATCH2775,2025-03-20,0.7999072735086334,0.037473092008752054,5.119746994712401,0.1726535478550143,0.7201708089895098,0.7821390325440984
Omeprazole,BATCH2776,2026-08-23,0.7267103517392713,0.17429495251139906,4.2407142798127735,0.032524495597900493,0.6687577566720998,0.3521672158346983
Clopidogrel,BATCH2777,2025-04-08,0.2733813926187818,0.06859719742101522,4.1911474668879585,0.45465285181504944,0.2662490285640602,0.021121562570303454
Amoxicillin,BATCH2778,2024-05-30,0.6522080656957067,0.6993915339275676,7.634751857311252,0.09945312227578851,0.9700996192725848,0.3465596857734043
Ibuprofen,BATCH2779,2024-08-27,0.6611102941197812,0.4191023037159839,4.173703753415028,0.2727335175744514,0.0904998916300874,0.9662216496230589
Diazepam,BATCH2780,2024-09-22,0.43648026548805346,0.07313217928475546,7.812025170266134,0.5847395993629951,0.8398706185181212,0.7812452552584849
Metformin,BATCH2781,2026-07-01,0.5183646886158907,0.6936693268773314,4.051129423212699,0.1514520329635125,0.21867240822553344,0.32506902085062506
Levothyroxine,BATCH2782,2025-05-11,0.7093270637659714,0.6479915041996644,4.92141889361481,0.02849304022815735,0.3983403317949059,0.2302248856067917
Amoxicillin,BATCH2783,2025-11-15,0.954496458924901,0.7227632023835922,3.0616171320834606,0.5546007949220945,0.4336006484016268,0.8121653387021825
